order_id,order_date,customer_id,product_id,warehouse_id,quantity,sales_amount,discount,delivery_days
O00398,2025-12-17,C4366,P0081,W004,4,3823.98,0.15,3
O00399,2026-06-07,C2909,P0321,W004,2,7334.64,0.18,13
O00400,2024-09-08,C4975,P0168,W003,2,7511.96,0.13,11
O00401,2025-06-01,C2492,P0173,W002,3,6220.9,0.23,8
O00402,2024-09-17,C4043,P0162,W005,5,7069.67,0.14,14
O00403,2025-03-25,C3212,P0190,W004,7,27989.76,0.22,6
O00404,2025-12-13,C1521,P0101,W003,9,42409.54,0.05,2
O00405,2026-02-07,C4293,P0448,W004,7,13826.49,0.12,10
O00406,2025-02-10,C1647,P0417,W004,9,22413.93,0.03,14
O00407,2026-01-24,C4570,P0164,W002,7,31453.02,0.12,6
O00408,2024-08-24,C4162,P0268,W004,2,4998.51,0.04,3
O00409,2025-05-27,C4999,P0350,W001,7,18209.58,0.1,15
O00410,2025-08-06,C0216,P0129,W004,6,37027.87,0.23,14
O00411,2025-09-10,C0974,P0199,W005,3,13129.29,0.15,7
O00412,2026-03-19,C0994,P0216,W003,2,8602.68,0.01,7
O00413,2025-06-17,C0921,P0229,W003,6,35821.67,0.04,6
O00414,2026-06-04,C0920,P0191,W003,5,23427.67,0.19,5
O00415,2025-05-13,C3994,P0348,W003,1,2520.23,0.05,15
O00416,2026-03-29,C1078,P0192,W002,2,5467.56,0.19,10
O00417,2025-07-17,C3972,P0283,W001,1,2258.94,0.17,3
O00418,2024-12-23,C0341,P0373,W003,6,16583.16,0.15,6
O00419,2024-08-16,C3787,P0427,W005,5,28621.12,0.18,1
O00420,2025-09-29,C1319,P0249,W002,2,8426.12,0.12,13
O00421,2024-07-17,C0601,P0281,W003,8,42264.57,0.16,15
O00422,2025-04-21,C4875,P0183,W001,10,38534.73,0.23,12
O00423,2025-07-06,C1422,P0045,W005,3,5010.78,0.15,14
O00424,2026-01-06,C2505,P0172,W002,3,2760.37,0.02,7
O00425,2024-07-13,C0020,P0037,W001,8,28431.39,0.08,11
O00426,2025-04-26,C2884,P0050,W004,9,7476.39,0.0,11
O00427,2024-11-17,C4311,P0221,W001,1,4889.85,0.24,10
O00428,2024-09-10,C4719,P0061,W002,10,25584.78,0.21,1
O00429,2026-01-04,C4613,P0174,W005,4,8079.83,0.01,1
O00430,2025-11-18,C0089,P0416,W002,9,47783.83,0.13,10
O00431,2024-12-11,C0765,P0448,W002,8,16340.4,0.09,11
O00432,2025-04-02,C1726,P0339,W005,5,7371.11,0.11,7
O00433,2025-10-13,C1590,P0247,W005,7,15645.42,0.21,5
O00434,2026-01-18,C1359,P0281,W005,10,56604.33,0.1,13
O00435,2024-08-15,C1441,P0122,W002,7,27650.9,0.07,12
O00436,2025-07-08,C1193,P0075,W005,9,36512.53,0.1,3
O00437,2025-09-02,C2241,P0336,W001,7,31800.07,0.1,9
O00438,2024-07-03,C1496,P0326,W004,10,22096.07,0.23,1
O00439,2025-10-01,C0410,P0129,W002,8,59629.29,0.07,8
O00440,2025-06-18,C4388,P0101,W003,10,47617.73,0.04,14
O00441,2026-05-13,C4674,P0334,W003,8,33192.98,0.15,6
O00442,2024-10-13,C3423,P0092,W004,10,30600.44,0.16,15
O00443,2025-07-06,C1961,P0497,W004,4,21106.85,0.02,13
O00444,2026-01-11,C4954,P0481,W005,6,33275.68,0.02,3
O00445,2025-05-02,C2820,P0296,W002,10,19849.45,0.16,3
O00446,2026-05-02,C1113,P0147,W004,7,45182.33,0.07,10
O00447,2025-08-08,C4967,P0380,W004,1,4113.9,0.2,2
O00448,2025-06-04,C4573,P0191,W003,1,5090.46,0.12,13
O00449,2025-03-07,C1660,P0084,W004,1,4704.61,0.07,10
O00450,2024-11-30,C4442,P0136,W002,5,8347.52,0.09,14
O00451,2024-12-21,C0787,P0021,W004,2,9435.34,0.08,13
O00452,2024-11-14,C1929,P0196,W001,3,7246.46,0.09,12
O00453,2025-09-07,C3812,P0464,W002,10,30116.22,0.21,4
O00454,2025-07-05,C4285,P0073,W001,7,12084.73,0.22,7
O00455,2026-04-01,C3183,P0140,W005,8,6457.72,0.09,10
O00456,2025-05-16,C0658,P0103,W005,9,34540.97,0.24,5
O00457,2025-06-17,C3591,P0206,W001,6,19464.68,0.02,2
O00458,2024-10-30,C0349,P0140,W004,8,7025.44,0.01,6
O00459,2024-07-13,C3862,P0414,W002,6,1326.14,0.24,2
O00460,2024-10-21,C3226,P0211,W003,10,44042.71,0.13,7
O00461,2025-05-15,C4177,P0315,W001,6,34385.82,0.09,7
O00462,2024-12-12,C0976,P0433,W001,9,28231.25,0.21,1
O00463,2025-07-11,C2569,P0257,W004,8,35072.16,0.07,11
O00464,2024-06-26,C4444,P0094,W004,4,17205.23,0.12,8
O00465,2025-10-31,C4259,P0117,W001,8,41262.0,0.12,10
O00466,2025-03-12,C1579,P0152,W001,4,7166.72,0.12,9
O00467,2025-04-19,C0177,P0251,W002,2,12494.18,0.01,13
O00468,2026-04-23,C2331,P0271,W001,8,17709.91,0.09,13
O00469,2025-01-23,C2689,P0374,W003,1,1684.77,0.21,8
O00470,2026-02-17,C3771,P0133,W003,10,2833.68,0.2,3
O00471,2026-03-29,C2503,P0027,W005,10,55721.18,0.08,3
O00472,2024-07-28,C3263,P0480,W004,10,22647.08,0.03,15
O00473,2025-10-16,C3351,P0483,W002,4,18477.08,0.04,4
O00474,2026-06-11,C2882,P0320,W003,7,4576.69,0.24,15
O00475,2024-11-03,C0195,P0498,W005,4,14002.54,0.05,15
O00476,2025-07-16,C2573,P0451,W002,3,8641.64,0.21,11
O00477,2024-11-20,C4722,P0226,W002,5,6993.99,0.03,1
O00478,2025-12-16,C4059,P0087,W002,2,3793.38,0.03,15
O00479,2024-07-06,C0770,P0194,W004,9,2741.48,0.16,11
O00480,2025-07-31,C1749,P0283,W003,3,7756.59,0.05,14
O00481,2025-09-22,C1782,P0493,W004,9,47465.57,0.2,13
O00482,2024-07-06,C1660,P0267,W003,4,6486.79,0.23,1
O00483,2025-11-01,C4211,P0116,W002,9,36533.23,0.2,11
O00484,2025-12-29,C2345,P0126,W005,2,8302.77,0.09,15
O00485,2025-10-03,C4876,P0147,W005,3,17698.15,0.15,9
O00486,2024-10-09,C2585,P0171,W003,8,25000.8,0.17,12
O00487,2025-06-30,C2173,P0449,W001,6,5086.8,0.2,2
O00488,2024-09-22,C0714,P0298,W003,2,12434.57,0.14,12
O00489,2024-10-09,C2293,P0215,W002,9,49925.3,0.03,1
O00490,2025-06-02,C1642,P0166,W002,2,8034.93,0.1,8
O00491,2025-09-06,C1194,P0094,W001,7,26003.36,0.24,2
O00492,2026-04-08,C3574,P0299,W004,4,17975.77,0.04,1
O00493,2026-06-05,C3365,P0131,W001,5,3094.98,0.13,6
O00494,2025-01-21,C2606,P0286,W001,5,31857.01,0.13,7
O00495,2025-04-26,C0714,P0028,W001,1,1735.41,0.01,1
O00496,2024-06-16,C4053,P0071,W001,5,22768.77,0.12,15
O00497,2024-08-10,C2171,P0226,W003,5,6272.96,0.13,9
O00498,2025-06-16,C4849,P0053,W002,6,14816.06,0.2,10
O00499,2025-12-29,C4755,P0114,W004,7,25451.22,0.02,8
O00500,2026-04-18,C3852,P0320,W003,2,1342.04,0.22,14
O00501,2024-10-28,C3292,P0013,W003,10,21490.14,0.16,14
O00502,2025-04-01,C3782,P0392,W001,3,9374.3,0.21,6
O00503,2024-08-24,C3698,P0321,W003,5,17889.36,0.2,6
O00504,2026-02-15,C3969,P0429,W001,7,4587.54,0.12,12
O00505,2025-03-29,C2946,P0251,W004,8,41899.66,0.17,5
O00506,2025-07-30,C2019,P0304,W005,10,27130.67,0.11,6
O00507,2024-12-11,C0034,P0304,W002,4,9876.78,0.19,12
O00508,2025-03-28,C4259,P0036,W004,3,14344.16,0.08,9
O00509,2025-06-15,C0920,P0392,W004,7,23257.75,0.16,13
O00510,2025-12-31,C1596,P0023,W001,2,10676.33,0.16,10
O00511,2024-11-04,C0495,P0004,W001,1,3894.74,0.07,5
O00512,2024-07-03,C1777,P0072,W005,4,13672.56,0.25,1
O00513,2026-06-08,C0472,P0088,W003,6,29335.58,0.2,13
O00514,2025-03-14,C3405,P0252,W005,7,20001.91,0.03,7
O00515,2025-05-31,C0772,P0125,W004,6,22182.39,0.12,8
O00516,2024-08-29,C0254,P0268,W005,1,2082.71,0.2,2
O00517,2025-01-23,C1436,P0450,W003,6,26819.6,0.16,11
O00518,2025-08-02,C3588,P0262,W005,6,5659.46,0.07,14
O00519,2024-07-12,C1371,P0172,W005,2,1614.91,0.14,15
O00520,2025-02-05,C0506,P0246,W002,6,12573.85,0.15,10
O00521,2024-06-11,C2574,P0339,W005,7,11131.21,0.04,11
O00522,2024-09-06,C3501,P0211,W003,2,7998.56,0.21,1
O00523,2024-10-04,C0636,P0201,W003,8,6151.96,0.09,13
O00524,2024-09-13,C2279,P0169,W001,4,10682.07,0.22,10
O00525,2025-07-03,C2937,P0041,W003,7,13675.07,0.04,3
O00526,2025-06-21,C2158,P0161,W004,9,49190.85,0.0,6
O00527,2025-09-21,C2333,P0185,W004,1,1693.03,0.13,7
O00528,2025-05-27,C1987,P0074,W002,7,32661.1,0.2,15
O00529,2026-05-17,C2585,P0080,W003,10,20104.36,0.09,13
O00530,2025-08-19,C4243,P0487,W003,4,20989.18,0.06,6
O00531,2025-06-30,C2046,P0035,W005,1,1252.89,0.16,1
O00532,2025-02-14,C0875,P0404,W001,3,7102.15,0.24,7
O00533,2024-08-31,C3762,P0168,W002,8,31083.98,0.1,3
O00534,2024-08-24,C2363,P0303,W001,6,11550.76,0.17,14
O00535,2025-05-21,C0569,P0058,W005,9,7775.87,0.11,15
O00536,2025-06-22,C3438,P0233,W003,5,31508.12,0.03,13
O00537,2025-05-17,C2041,P0328,W005,6,3155.1,0.07,13
O00538,2025-06-24,C2384,P0279,W005,9,37437.42,0.07,7
O00539,2026-01-12,C1198,P0256,W003,4,12180.2,0.09,14
O00540,2025-01-18,C0138,P0244,W004,3,6747.86,0.22,5
O00541,2024-07-22,C4067,P0177,W004,10,46935.76,0.16,9
O00542,2024-12-08,C0122,P0414,W005,6,1500.63,0.14,14
O00543,2025-04-05,C2211,P0047,W003,7,9767.13,0.18,1
O00544,2024-08-25,C4470,P0049,W001,4,12883.1,0.07,12
O00545,2025-12-09,C1055,P0243,W004,10,37311.9,0.25,9
O00546,2025-04-30,C3552,P0439,W004,10,13962.78,0.21,8
O00547,2026-04-24,C4351,P0418,W002,4,2664.24,0.03,7
O00548,2025-09-19,C1396,P0312,W005,8,32499.1,0.12,11
O00549,2025-04-02,C4680,P0358,W004,6,28293.59,0.01,2
O00550,2025-05-23,C4103,P0043,W001,2,2673.45,0.15,15
O00551,2025-10-20,C3249,P0188,W003,5,17200.99,0.04,4
O00552,2025-05-26,C4864,P0017,W005,2,11162.01,0.19,15
O00553,2025-07-11,C3809,P0157,W001,2,2759.19,0.01,4
O00554,2026-04-27,C4613,P0169,W002,10,26362.8,0.23,6
O00555,2024-08-02,C1393,P0156,W002,9,51338.23,0.07,11
O00556,2025-01-17,C2602,P0015,W001,3,11211.86,0.25,5
O00557,2026-01-29,C0858,P0314,W001,4,19012.03,0.22,3
O00558,2025-02-22,C0021,P0032,W004,3,7294.23,0.25,3
O00559,2025-11-23,C1892,P0026,W005,1,2644.0,0.06,5
O00560,2026-04-16,C2787,P0230,W001,1,2468.45,0.16,3
O00561,2026-02-15,C0565,P0089,W005,10,21315.1,0.0,6
O00562,2025-09-18,C1183,P0117,W003,9,43254.77,0.18,2
O00563,2025-01-23,C4477,P0009,W001,3,12951.48,0.03,4
O00564,2024-11-01,C3223,P0312,W002,5,19157.85,0.17,2
O00565,2025-02-26,C4553,P0156,W005,2,11776.51,0.04,9
O00566,2025-08-12,C1312,P0223,W003,4,12743.52,0.17,1
O00567,2024-07-27,C3899,P0272,W003,10,62683.15,0.06,1
O00568,2025-02-26,C2712,P0125,W002,7,27055.79,0.08,8
O00569,2026-03-09,C3868,P0419,W001,6,9171.74,0.1,7
O00570,2026-03-27,C1566,P0252,W002,5,11341.29,0.23,8
O00571,2025-02-03,C3113,P0432,W003,7,35449.81,0.04,9
O00572,2025-03-24,C4187,P0392,W001,8,31643.2,0.0,13
O00573,2025-11-18,C4359,P0248,W002,8,40906.76,0.07,3
O00574,2024-12-22,C2307,P0081,W005,10,9447.48,0.16,3
O00575,2024-12-30,C1156,P0283,W005,2,4463.44,0.18,10
O00576,2025-08-31,C3367,P0040,W003,2,2692.68,0.12,5
O00577,2024-08-05,C0348,P0130,W002,4,4466.13,0.11,11
O00578,2026-03-02,C1366,P0025,W001,9,55640.63,0.01,5
O00579,2024-07-03,C1662,P0261,W005,2,3738.61,0.23,5
O00580,2024-08-29,C2402,P0165,W003,5,12598.11,0.07,3
O00581,2024-10-24,C4535,P0397,W004,9,52419.11,0.03,10
O00582,2024-11-04,C2288,P0174,W002,6,10038.57,0.18,11
O00583,2024-09-06,C2773,P0387,W004,5,21793.65,0.14,1
O00584,2025-08-08,C3807,P0297,W005,10,19142.75,0.07,4
O00585,2025-09-05,C2662,P0352,W005,6,6552.58,0.17,12
O00586,2025-02-28,C1190,P0290,W003,8,27673.03,0.01,2
O00587,2025-01-22,C1112,P0429,W003,4,2651.24,0.11,13
O00588,2024-07-28,C2749,P0128,W004,2,1391.62,0.23,9
O00589,2024-08-29,C4843,P0153,W001,1,3014.45,0.21,3
O00590,2025-01-06,C1793,P0372,W003,3,2199.91,0.23,13
O00591,2025-11-01,C0131,P0179,W001,7,8353.43,0.11,13
O00592,2026-02-08,C3091,P0293,W002,1,3952.14,0.07,15
O00593,2024-07-27,C3806,P0238,W001,10,9536.36,0.03,7
O00594,2026-04-04,C2885,P0231,W004,5,32462.69,0.01,6
O00595,2026-06-03,C1341,P0356,W002,4,18752.17,0.12,14
O00596,2026-06-08,C0678,P0281,W004,5,26729.82,0.15,6
O00597,2026-01-10,C1221,P0013,W004,1,2225.76,0.13,7
O00598,2025-04-30,C3571,P0187,W001,6,28435.73,0.22,1
O00599,2024-06-28,C4874,P0187,W003,9,43200.43,0.21,4
O00600,2026-04-16,C0085,P0373,W002,8,21850.75,0.16,14
O00601,2026-05-17,C3523,P0386,W004,10,35346.78,0.12,14
O00602,2025-12-15,C4161,P0451,W005,3,10173.07,0.07,4
O00603,2025-08-09,C0491,P0424,W005,9,15753.51,0.07,10
O00604,2024-10-10,C3775,P0034,W005,5,24377.39,0.16,7
O00605,2025-03-15,C3962,P0358,W003,10,45250.68,0.05,13
O00606,2026-06-07,C0289,P0472,W001,1,3735.16,0.21,12
O00607,2025-06-27,C3942,P0275,W001,4,22735.59,0.06,8
O00608,2026-05-11,C3384,P0376,W003,6,16913.53,0.12,6
O00609,2026-04-05,C4386,P0310,W004,1,2522.32,0.12,5
O00610,2025-05-25,C0837,P0399,W004,10,17065.63,0.04,3
O00611,2026-01-26,C2419,P0009,W003,7,27104.64,0.13,1
O00612,2024-08-29,C0625,P0484,W004,8,4010.76,0.07,12
O00613,2026-04-09,C4121,P0211,W005,6,23995.68,0.21,10
O00614,2026-04-27,C3892,P0287,W002,3,21406.66,0.05,3
O00615,2025-09-20,C4830,P0466,W003,8,9509.87,0.06,10
O00616,2025-08-07,C4359,P0161,W004,7,30607.64,0.2,8
O00617,2024-08-16,C4792,P0221,W001,2,11709.9,0.09,7
O00618,2026-03-07,C0708,P0258,W005,1,1281.88,0.15,5
O00619,2024-10-07,C3241,P0020,W003,6,30968.63,0.03,12
O00620,2025-07-21,C0680,P0031,W002,3,2755.75,0.05,6
O00621,2025-05-25,C3495,P0471,W004,3,20168.78,0.1,5
O00622,2026-04-28,C4362,P0378,W001,1,2930.88,0.23,6
O00623,2026-02-06,C1779,P0092,W005,2,5828.66,0.2,7
O00624,2025-02-18,C1865,P0122,W005,8,28882.66,0.15,2
O00625,2026-02-01,C0263,P0051,W005,4,3938.68,0.11,5
O00626,2025-10-14,C3685,P0232,W005,6,31834.39,0.12,5
O00627,2026-01-11,C2534,P0278,W004,2,10773.55,0.19,10
O00628,2025-07-13,C4726,P0402,W001,2,11902.94,0.24,9
O00629,2025-11-24,C1831,P0381,W003,6,17321.69,0.01,14
O00630,2025-09-22,C2020,P0346,W004,6,4590.1,0.13,1
O00631,2025-03-03,C2168,P0068,W003,3,18880.72,0.16,3
O00632,2025-02-05,C2138,P0186,W005,5,15069.76,0.2,13
O00633,2025-12-08,C2591,P0037,W004,9,31289.98,0.1,12
O00634,2026-01-23,C0124,P0098,W003,1,4313.51,0.18,11
O00635,2024-09-08,C4086,P0001,W005,5,16537.63,0.14,12
O00636,2025-01-23,C4518,P0028,W005,7,12147.87,0.01,7
O00637,2025-02-14,C0053,P0109,W004,9,17094.77,0.15,8
O00638,2024-11-28,C4809,P0397,W001,2,10447.8,0.13,6
O00639,2026-01-27,C3176,P0015,W001,4,16543.73,0.17,6
O00640,2025-07-10,C1955,P0335,W001,4,10358.07,0.15,11
O00641,2026-01-02,C3610,P0151,W003,7,8323.5,0.2,9
O00642,2024-12-21,C4645,P0217,W001,3,21621.04,0.01,12
O00643,2025-05-27,C2818,P0495,W005,5,14357.26,0.05,13
O00644,2025-07-22,C3051,P0055,W002,3,3212.42,0.16,12
O00645,2026-03-11,C0316,P0337,W004,9,58633.39,0.1,7
O00646,2026-01-21,C4215,P0015,W002,4,17540.34,0.12,13
O00647,2025-12-27,C3751,P0157,W003,1,1114.82,0.2,4
O00648,2025-02-02,C4230,P0241,W005,10,8626.73,0.12,12
O00649,2025-04-21,C2796,P0015,W005,9,41259.65,0.08,5
O00650,2025-08-17,C0200,P0180,W005,2,3376.76,0.15,8
O00651,2024-11-07,C1985,P0060,W005,8,31248.32,0.23,8
O00652,2026-01-01,C3987,P0414,W005,3,793.94,0.09,13
O00653,2025-06-22,C2534,P0202,W001,8,29986.06,0.1,12
O00654,2024-12-24,C1026,P0054,W005,9,51992.93,0.04,11
O00655,2025-07-29,C3589,P0097,W004,3,3398.23,0.2,14
O00656,2024-12-29,C2454,P0423,W004,9,35640.17,0.11,9
O00657,2025-11-20,C1097,P0192,W003,5,15693.94,0.07,8
O00658,2025-08-26,C4847,P0194,W001,2,558.45,0.23,10
O00659,2025-09-27,C1357,P0043,W001,2,2453.29,0.22,10
O00660,2025-10-25,C3301,P0237,W005,9,52404.3,0.11,7
O00661,2026-05-18,C0612,P0024,W003,10,67168.13,0.01,7
O00662,2025-12-16,C0266,P0448,W004,7,13512.25,0.14,1
O00663,2025-11-12,C4782,P0393,W001,1,6924.74,0.21,3
O00664,2025-11-02,C3040,P0225,W003,8,28218.76,0.18,3
O00665,2024-09-24,C4820,P0101,W004,5,20336.74,0.18,1
O00666,2024-12-29,C3175,P0386,W003,2,6346.35,0.21,8
O00667,2025-07-25,C3687,P0330,W002,2,6991.91,0.04,5
O00668,2024-08-04,C2711,P0213,W003,5,17638.36,0.16,1
O00669,2025-06-13,C3040,P0403,W004,1,4562.06,0.19,8
O00670,2026-03-06,C2959,P0233,W002,10,55870.07,0.14,10
O00671,2025-04-11,C4022,P0008,W001,2,5314.25,0.1,7
O00672,2025-07-06,C0127,P0357,W001,10,56738.4,0.06,8
O00673,2026-05-20,C3913,P0145,W003,2,10589.33,0.13,4
O00674,2026-04-14,C0760,P0187,W002,3,15493.83,0.15,13
O00675,2025-09-07,C4700,P0490,W004,5,2071.82,0.02,14
O00676,2026-01-25,C3451,P0223,W001,4,14893.03,0.03,8
O00677,2025-12-02,C1955,P0405,W002,9,7047.87,0.22,14
O00678,2024-07-31,C2271,P0257,W002,6,26021.28,0.08,15
O00679,2024-06-23,C0075,P0164,W005,1,4901.77,0.04,2
O00680,2024-08-22,C4200,P0017,W003,8,42994.41,0.22,15
O00681,2026-02-08,C3583,P0468,W003,10,39535.14,0.07,6
O00682,2025-09-11,C1542,P0202,W002,4,12660.78,0.24,14
O00683,2024-07-22,C3699,P0327,W005,9,37552.56,0.24,5
O00684,2024-11-18,C2049,P0079,W004,8,68103.78,0.03,12
O00685,2024-07-17,C0624,P0474,W002,8,11636.74,0.2,13
O00686,2026-04-11,C0541,P0404,W001,10,29280.81,0.06,6
O00687,2026-03-23,C4561,P0404,W004,3,7943.2,0.15,6
O00688,2026-03-27,C2637,P0053,W002,7,17501.48,0.19,9
O00689,2025-11-06,C2857,P0489,W004,8,41146.48,0.05,10
O00690,2025-11-16,C3298,P0228,W003,8,17091.87,0.05,12
O00691,2024-12-27,C0557,P0140,W004,1,816.09,0.08,14
O00692,2025-06-25,C2538,P0316,W004,5,26905.91,0.22,7
O00693,2026-06-10,C3019,P0099,W003,2,1846.1,0.09,9
O00694,2024-07-16,C1505,P0340,W002,10,28295.6,0.0,12
O00695,2024-12-01,C1476,P0449,W004,4,3645.54,0.14,5
O00696,2024-09-21,C0266,P0491,W004,3,9144.92,0.25,15
O00697,2026-06-08,C3641,P0343,W001,7,21981.95,0.03,2
O00698,2025-02-06,C3249,P0198,W001,6,29568.81,0.14,11
O00699,2025-09-07,C0987,P0087,W005,5,8505.77,0.13,3
O00700,2025-05-17,C4184,P0495,W005,6,15777.87,0.13,11
O00701,2025-03-15,C0963,P0482,W001,1,3482.49,0.21,8
O00702,2025-12-25,C1196,P0039,W001,3,17772.7,0.17,7
O00703,2025-04-24,C0197,P0438,W001,10,29853.82,0.08,1
O00704,2025-02-28,C0538,P0348,W003,6,12892.95,0.19,14
O00705,2024-11-14,C4275,P0258,W001,2,2955.88,0.02,10
O00706,2024-07-31,C4506,P0350,W001,6,16995.61,0.02,11
O00707,2025-02-24,C0784,P0355,W001,2,11386.64,0.1,9
O00708,2025-01-06,C4230,P0006,W004,1,3266.47,0.04,1
O00709,2026-03-25,C4182,P0014,W005,1,4332.64,0.01,12
O00710,2026-03-11,C1205,P0224,W005,10,35632.14,0.09,15
O00711,2024-11-20,C2360,P0158,W003,8,30458.68,0.17,9
O00712,2025-08-16,C4326,P0358,W004,5,18814.76,0.21,8
O00713,2024-12-27,C2532,P0203,W005,4,1782.14,0.12,5
O00714,2025-10-03,C0520,P0108,W004,8,13579.64,0.07,13
O00715,2025-11-21,C4834,P0258,W005,7,9184.33,0.13,13
O00716,2024-08-07,C2990,P0169,W003,3,8833.25,0.14,2
O00717,2025-05-01,C4870,P0146,W003,8,10491.64,0.12,1
O00718,2024-08-06,C3141,P0157,W002,6,6605.33,0.21,14
O00719,2026-05-13,C1310,P0056,W001,4,11243.94,0.21,9
O00720,2025-07-01,C0499,P0285,W005,7,13143.51,0.18,3
O00721,2024-07-09,C0431,P0435,W001,4,2329.13,0.24,15
O00722,2025-09-23,C1744,P0148,W001,1,3916.92,0.08,13
O00723,2025-04-21,C2220,P0089,W005,4,7417.65,0.13,8
O00724,2025-04-25,C0228,P0152,W004,2,3990.56,0.02,3
O00725,2025-03-07,C3526,P0428,W003,4,21267.57,0.22,9
O00726,2024-12-21,C1533,P0146,W003,1,1326.36,0.11,8
O00727,2026-05-18,C1423,P0079,W005,6,40019.75,0.24,5
O00728,2026-04-25,C3341,P0152,W002,4,7492.48,0.08,15
O00729,2025-02-23,C0737,P0443,W004,7,27669.46,0.16,13
O00730,2025-10-30,C0848,P0254,W002,1,5390.06,0.05,13
O00731,2025-04-29,C3565,P0227,W002,9,16690.3,0.17,4
O00732,2024-11-03,C1775,P0254,W002,8,44482.2,0.02,8
O00733,2024-10-06,C0093,P0113,W002,4,8836.26,0.2,12
O00734,2025-09-02,C4640,P0288,W004,4,7014.27,0.23,13
O00735,2024-07-05,C2917,P0463,W004,6,17483.83,0.17,10
O00736,2025-12-21,C1071,P0184,W001,5,27885.7,0.04,8
O00737,2025-01-06,C2154,P0244,W001,2,4902.29,0.15,7
O00738,2026-01-14,C3931,P0437,W003,9,16135.77,0.1,7
O00739,2024-10-17,C3565,P0487,W003,8,37512.59,0.16,7
O00740,2025-09-30,C1892,P0475,W003,4,5515.26,0.23,2
O00741,2025-01-03,C3380,P0425,W003,6,3750.65,0.23,4
O00742,2024-11-23,C2732,P0162,W005,8,11311.48,0.14,13
O00743,2025-08-03,C3210,P0316,W005,2,11728.22,0.15,7
O00744,2025-09-05,C2448,P0467,W003,7,27988.82,0.21,12
O00745,2024-06-22,C1940,P0474,W002,5,9000.29,0.01,10
O00746,2025-10-19,C4017,P0050,W005,10,7559.46,0.09,3
O00747,2026-05-06,C3462,P0409,W004,4,9003.95,0.23,11
O00748,2025-06-20,C0932,P0372,W002,3,2828.45,0.01,1
O00749,2026-03-29,C2254,P0396,W003,7,33027.31,0.1,9
O00750,2025-05-02,C2766,P0046,W003,9,59855.6,0.06,4
O00751,2024-08-29,C0915,P0317,W004,7,36979.73,0.15,8
O00752,2025-10-18,C1339,P0242,W003,6,21180.69,0.05,8
O00753,2025-09-01,C2252,P0150,W001,1,2418.13,0.25,8
O00754,2026-03-21,C5000,P0063,W001,4,3721.64,0.16,11
O00755,2026-01-25,C2191,P0025,W002,5,28725.8,0.08,13
O00756,2026-02-01,C2638,P0098,W004,9,44502.81,0.06,1
O00757,2026-04-04,C1045,P0048,W002,6,18523.94,0.14,14
O00758,2026-05-10,C2530,P0416,W005,3,14463.3,0.21,4
O00759,2024-09-14,C0830,P0155,W002,2,9708.56,0.12,4
O00760,2026-04-10,C4023,P0464,W001,2,6251.98,0.18,5
O00761,2026-06-03,C0109,P0197,W004,10,26654.96,0.01,1
O00762,2025-08-11,C0639,P0295,W001,8,34455.82,0.11,12
O00763,2026-02-25,C2363,P0363,W001,1,3858.79,0.16,5
O00764,2025-12-13,C4711,P0490,W002,6,1953.43,0.23,2
O00765,2024-07-28,C4370,P0225,W004,8,27186.36,0.21,7
O00766,2024-08-03,C1573,P0090,W004,1,4209.38,0.09,8
O00767,2025-06-04,C1002,P0043,W004,9,11464.4,0.19,14
O00768,2025-11-29,C0407,P0203,W005,6,2339.06,0.23,11
O00769,2025-04-06,C0963,P0189,W003,10,60021.22,0.01,10
O00770,2024-10-13,C1456,P0311,W003,6,25162.65,0.18,1
O00771,2024-11-01,C4249,P0059,W005,2,4422.24,0.04,5
O00772,2025-11-19,C1340,P0288,W003,10,17763.41,0.22,10
O00773,2024-06-23,C4210,P0416,W003,1,4760.07,0.22,7
O00774,2024-12-26,C3062,P0161,W001,1,4809.77,0.12,8
O00775,2024-11-25,C1712,P0431,W005,7,17320.13,0.21,12
O00776,2025-05-29,C0593,P0199,W001,7,34599.53,0.04,2
O00777,2025-08-14,C4662,P0035,W002,2,2296.96,0.23,13
O00778,2026-05-28,C4844,P0270,W001,5,27716.2,0.11,3
O00779,2026-01-21,C2837,P0082,W001,10,52384.7,0.17,12
O00780,2025-04-29,C0482,P0318,W001,7,29510.47,0.23,15
O00781,2025-12-06,C2739,P0324,W004,6,31293.57,0.22,1
O00782,2025-10-23,C3014,P0386,W005,10,38158.46,0.05,4
O00783,2025-08-08,C2395,P0238,W005,2,1749.97,0.11,12
O00784,2025-04-02,C4317,P0447,W005,2,1724.87,0.1,14
O00785,2026-02-14,C1472,P0411,W005,2,1399.46,0.18,8
O00786,2026-05-25,C2028,P0033,W005,6,5077.39,0.05,6
O00787,2024-11-05,C2750,P0370,W005,9,16756.9,0.12,2
O00788,2024-11-03,C2771,P0079,W005,10,72842.96,0.17,5
O00789,2025-04-11,C3880,P0250,W001,9,23894.66,0.01,4
O00790,2025-04-29,C4108,P0102,W004,6,27509.46,0.07,2
O00791,2026-06-06,C4911,P0295,W005,5,21050.96,0.13,15
O00792,2025-06-18,C2105,P0477,W002,10,7342.59,0.24,7
O00793,2026-01-03,C0091,P0287,W003,10,69853.32,0.07,9
O00794,2025-04-15,C3062,P0018,W004,2,1500.35,0.08,5
O00795,2025-01-09,C3335,P0461,W001,9,21632.86,0.01,4
